ChatID	Autor	Phrase	Timestamp
14256293	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:10:57.581000+03:00
14256296	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:29.557000+03:00
14256300	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:28.008000+03:00
14256308	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:10:57.452000+03:00
14256350	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:10:51.691000+03:00
14256404	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:27.290000+03:00
14256417	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:25.518000+03:00
14256423	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:24.282000+03:00
14256433	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:22.387000+03:00
14256456	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:17.354000+03:00
14256458	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:17.052000+03:00
14256461	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:17.750000+03:00
14256465	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:16.708000+03:00
14256489	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:12.804000+03:00
14256496	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:12.509000+03:00
14256522	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:05.867000+03:00
14256557	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:02.376000+03:00
14256568	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:17:56.203000+03:00
14256572	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:18:00.064000+03:00
14256598	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:17:49.701000+03:00
14256601	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:17:59.788000+03:00
14256613	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:17:53.518000+03:00
14256706	Оператор	Мы получили ваше сообщение. Эксперт ответит вам в этом чате с 9 до 18 часов (мск) в рабочие дни.	2025-03-12 03:10:59.757000+03:00
